AgentType,TotalOrders,AvgAbsSlippage,NetSlippage,MaxAbsSlippage,PctIn,PctOut,AvgTime,FinalPctProfit,SlipAdjPctProfit,AvgSize
HeuristicBeliefAgent,135,0.0,0,0,100,0,75956.76721,-0.00136,-0.00136,148.94642857142858
HeuristicBeliefAgent,144,0.0,0,0,100,0,79293.307513,8e-05,8e-05,133.52
HeuristicBeliefAgent,130,0.0,0,0,100,0,89392.507331,-2e-05,-2e-05,149.22
HeuristicBeliefAgent,137,0.0,0,0,100,0,90212.567688,4e-05,4e-05,121.89583333333333
HeuristicBeliefAgent,154,0.0,0,0,100,0,85348.002073,-0.00085,-0.00085,128.79310344827587
HeuristicBeliefAgent,162,0.0,0,0,100,0,79169.803216,0.00389,0.00389,153.1206896551724
HeuristicBeliefAgent,137,0.0,0,0,100,0,108781.804459,-0.00139,-0.00139,148.45454545454547
HeuristicBeliefAgent,159,0.0,0,0,100,0,134401.547753,0.00061,0.00061,135.21666666666667
HeuristicBeliefAgent,150,0.0,0,0,100,0,87670.788459,-0.00154,-0.00154,144.72916666666666
HeuristicBeliefAgent,166,0.0,0,0,100,0,92203.382346,-0.00039,-0.00039,132.375
HeuristicBeliefAgent,137,0.0,0,0,100,0,82249.933737,-0.00016,-0.00016,131.29545454545453
HeuristicBeliefAgent,141,0.0,0,0,100,0,86128.664037,0.00104,0.00104,137.4375
HeuristicBeliefAgent,147,0.0,0,0,100,0,118326.681149,-0.00156,-0.00156,138.0
HeuristicBeliefAgent,127,0.0,0,0,100,0,86574.535515,0.01016,0.01016,122.19565217391305
HeuristicBeliefAgent,145,0.0,0,0,100,0,82122.865311,-0.00087,-0.00087,113.26666666666667
HeuristicBeliefAgent,132,0.0,0,0,100,0,164699.842519,0.00074,0.00074,160.79545454545453
HeuristicBeliefAgent,138,0.0,0,0,100,0,75917.177851,0.00065,0.00065,153.75510204081633
HeuristicBeliefAgent,154,0.0,0,0,100,0,89402.622872,-0.00219,-0.00219,120.67796610169492
HeuristicBeliefAgent,133,0.0,0,0,100,0,51958.107214,-0.00053,-0.00053,121.65957446808511
HeuristicBeliefAgent,143,0.0,0,0,100,0,38646.873009,0.00094,0.00094,123.33928571428571
HeuristicBeliefAgent,143,0.0,0,0,100,0,121876.357141,0.00057,0.00057,138.24528301886792
HeuristicBeliefAgent,138,0.0,0,0,100,0,62021.871307,-0.00086,-0.00086,121.58823529411765
HeuristicBeliefAgent,135,0.0,0,0,100,0,67481.336155,-0.00444,-0.00444,133.9090909090909
